T,TTI
1056,7.1487241874803384e-06
1057,7.1487241874803384e-06
1058,7.1487241874803384e-06
1059,7.1487241874803384e-06
1060,7.1487241874803384e-06
1061,7.1487241874803384e-06
1062,7.1487241874803384e-06
1063,7.1487241874803384e-06
1064,7.1487241874803384e-06
1065,7.1487241874803384e-06
1066,7.1487241874803384e-06
1067,7.1487241874803384e-06
1068,7.1487241874803384e-06
1069,7.1487241874803384e-06
1070,7.307769641828158e-06
1071,7.466815096175975e-06
1072,7.466815096175975e-06
1073,7.466815096175975e-06
1074,7.466815096175975e-06
1075,7.466815096175975e-06
1076,7.466815096175975e-06
1077,7.466815096175975e-06
1078,7.466815096175975e-06
1079,7.466815096175975e-06
1080,7.466815096175975e-06
1081,7.466815096175975e-06
1082,7.466815096175975e-06
1083,7.466815096175975e-06
1084,7.466815096175975e-06
1085,7.466815096175975e-06
1086,7.466815096175975e-06
1087,7.466815096175975e-06
1088,7.466815096175975e-06
1089,7.466815096175975e-06
1090,7.466815096175975e-06
1091,7.466815096175975e-06
1092,7.466815096175975e-06
1093,7.466815096175975e-06
1094,7.466815096175975e-06
1095,7.466815096175975e-06
1096,7.466815096175975e-06
1097,7.466815096175975e-06
1098,7.466815096175975e-06
1099,7.466815096175975e-06
1100,7.466815096175975e-06
1101,7.466815096175975e-06
1102,7.466815096175975e-06
1103,7.466815096175975e-06
1104,7.466815096175975e-06
1105,7.466815096175975e-06
1106,7.466815096175975e-06
1107,7.466815096175975e-06
1108,7.466815096175975e-06
1109,7.466815096175975e-06
1110,7.466815096175975e-06
1111,7.466815096175975e-06
1112,7.466815096175975e-06
1113,7.466815096175975e-06
1114,7.466815096175975e-06
1115,7.466815096175975e-06
1116,7.466815096175975e-06
1117,7.466815096175975e-06
1118,7.466815096175975e-06
1119,7.466815096175975e-06
1120,7.466815096175975e-06
1121,7.466815096175975e-06
1122,7.466815096175975e-06
1123,7.466815096175975e-06
1124,7.466815096175975e-06
1125,7.466815096175975e-06
1126,7.466815096175975e-06
1127,7.466815096175975e-06
1128,7.466815096175975e-06
1129,7.466815096175975e-06
1130,7.466815096175975e-06
1131,7.466815096175975e-06
1132,7.466815096175975e-06
1133,7.466815096175975e-06
1134,7.466815096175975e-06
1135,7.466815096175975e-06
1136,7.466815096175975e-06
1137,7.466815096175975e-06
1138,7.466815096175975e-06
1139,7.466815096175975e-06
1140,7.466815096175975e-06
1141,7.466815096175975e-06
1142,7.466815096175975e-06
1143,7.466815096175975e-06
1144,7.466815096175975e-06
1145,7.466815096175975e-06
1146,7.466815096175975e-06
1147,7.466815096175975e-06
1148,7.466815096175975e-06
1149,7.466815096175975e-06
1150,7.466815096175975e-06
1151,7.466815096175975e-06
1152,7.466815096175975e-06
1153,7.466815096175975e-06
1154,7.466815096175975e-06
1155,7.466815096175975e-06
1156,7.466815096175975e-06
1157,7.466815096175975e-06
1158,7.466815096175975e-06
1159,7.466815096175975e-06
1160,7.466815096175975e-06
1161,7.466815096175975e-06
1162,7.466815096175975e-06
1163,7.466815096175975e-06
1164,7.466815096175975e-06
1165,7.466815096175975e-06
1166,7.466815096175975e-06
1167,7.466815096175975e-06
1168,7.466815096175975e-06
1169,7.466815096175975e-06
1170,7.466815096175975e-06
1171,7.466815096175975e-06
1172,7.466815096175975e-06
1173,7.466815096175975e-06
1174,7.466815096175975e-06
1175,7.466815096175975e-06
1176,7.466815096175975e-06
1177,7.466815096175975e-06
1178,7.466815096175975e-06
1179,7.466815096175975e-06
1180,7.466815096175975e-06
1181,7.466815096175975e-06
1182,7.466815096175975e-06
1183,7.466815096175975e-06
1184,7.466815096175975e-06
1185,7.466815096175975e-06
1186,7.466815096175975e-06
1187,7.466815096175975e-06
1188,7.466815096175975e-06
1189,7.625860550523793e-06
1190,7.7053832776977e-06
1191,7.7053832776977e-06
1192,7.7053832776977e-06
1193,7.7053832776977e-06
1194,7.7053832776977e-06
1195,7.7053832776977e-06
1196,7.7053832776977e-06
1197,7.7053832776977e-06
1198,7.7053832776977e-06
1199,7.7053832776977e-06
1200,7.7053832776977e-06
1201,7.7053832776977e-06
1202,7.7053832776977e-06
1203,7.7053832776977e-06
1204,7.7053832776977e-06
1205,7.7053832776977e-06
1206,7.7053832776977e-06
1207,7.7053832776977e-06
1208,7.7053832776977e-06
1209,7.7053832776977e-06
1210,7.7053832776977e-06
1211,7.7053832776977e-06
1212,7.7053832776977e-06
1213,7.7053832776977e-06
1214,7.7053832776977e-06
1215,7.7053832776977e-06
1216,7.7053832776977e-06
1217,7.7053832776977e-06
1218,7.7053832776977e-06
1219,7.7053832776977e-06
1220,7.7053832776977e-06
1221,7.7053832776977e-06
1222,7.7053832776977e-06
1223,7.7053832776977e-06
1224,7.7053832776977e-06
1225,7.7053832776977e-06
1226,7.7053832776977e-06
1227,7.7053832776977e-06
1228,7.7053832776977e-06
1229,7.7053832776977e-06
1230,7.7053832776977e-06
1231,7.7053832776977e-06
1232,7.7053832776977e-06
1233,7.7053832776977e-06
1234,7.7053832776977e-06
1235,7.7053832776977e-06
1236,7.7053832776977e-06
1237,7.7053832776977e-06
1238,7.7053832776977e-06
1239,7.7053832776977e-06
1240,7.7053832776977e-06
1241,7.7053832776977e-06
1242,7.7053832776977e-06
1243,7.7053832776977e-06
1244,7.7053832776977e-06
1245,7.7053832776977e-06
1246,7.7053832776977e-06
1247,7.7053832776977e-06
1248,7.784906004871607e-06
1249,7.824667368458562e-06
1250,7.824667368458562e-06
1251,7.824667368458562e-06
1252,7.824667368458562e-06
1253,7.824667368458562e-06
1254,7.824667368458562e-06
1255,7.824667368458562e-06
1256,7.824667368458562e-06
1257,7.824667368458562e-06
1258,7.824667368458562e-06
1259,7.824667368458562e-06
1260,7.824667368458562e-06
1261,7.824667368458562e-06
1262,7.824667368458562e-06
1263,7.824667368458562e-06
1264,7.824667368458562e-06
1265,7.824667368458562e-06
1266,7.824667368458562e-06
1267,7.824667368458562e-06
1268,7.824667368458562e-06
1269,7.824667368458562e-06
1270,7.824667368458562e-06
1271,7.824667368458562e-06
1272,7.824667368458562e-06
1273,7.824667368458562e-06
1274,7.824667368458562e-06
1275,7.824667368458562e-06
1276,7.824667368458562e-06
1277,7.824667368458562e-06
1278,7.824667368458562e-06
1279,7.824667368458562e-06
1280,7.824667368458562e-06
1281,7.824667368458562e-06
1282,7.824667368458562e-06
1283,7.824667368458562e-06
1284,7.824667368458562e-06
1285,7.824667368458562e-06
1286,7.824667368458562e-06
1287,7.824667368458562e-06
1288,7.824667368458562e-06
1289,7.824667368458562e-06
1290,7.824667368458562e-06
1291,7.824667368458562e-06
1292,7.824667368458562e-06
1293,7.824667368458562e-06
1294,7.824667368458562e-06
1295,7.824667368458562e-06
1296,7.824667368458562e-06
1297,7.824667368458562e-06
1298,7.824667368458562e-06
1299,7.824667368458562e-06
1300,7.824667368458562e-06
1301,7.824667368458562e-06
1302,7.824667368458562e-06
1303,7.824667368458562e-06
1304,7.824667368458562e-06
1305,7.824667368458562e-06
1306,7.824667368458562e-06
1307,7.824667368458562e-06
1308,7.824667368458562e-06
1309,7.824667368458562e-06
1310,7.824667368458562e-06
1311,7.824667368458562e-06
1312,7.824667368458562e-06
1313,7.824667368458562e-06
1314,7.824667368458562e-06
1315,7.824667368458562e-06
1316,7.824667368458562e-06
1317,7.824667368458562e-06
1318,7.824667368458562e-06
1319,7.824667368458562e-06
1320,7.824667368458562e-06
1321,7.824667368458562e-06
1322,7.824667368458562e-06
1323,7.824667368458562e-06
1324,7.824667368458562e-06
1325,7.824667368458562e-06
1326,7.824667368458562e-06
1327,7.824667368458562e-06
1328,7.824667368458562e-06
1329,7.824667368458562e-06
1330,7.824667368458562e-06
1331,7.824667368458562e-06
1332,7.824667368458562e-06
1333,7.824667368458562e-06
1334,7.824667368458562e-06
1335,7.824667368458562e-06
1336,7.824667368458562e-06
1337,7.864428732045518e-06
1338,7.904190095632473e-06
1339,7.904190095632473e-06
1340,7.904190095632473e-06
1341,7.904190095632473e-06
1342,7.904190095632473e-06
1343,7.904190095632473e-06
1344,7.904190095632473e-06
1345,7.904190095632473e-06
1346,7.904190095632473e-06
1347,7.904190095632473e-06
1348,7.904190095632473e-06
1349,7.904190095632473e-06
1350,7.904190095632473e-06
1351,7.904190095632473e-06
1352,7.904190095632473e-06
1353,7.904190095632473e-06
1354,7.904190095632473e-06
1355,7.904190095632473e-06
1356,7.904190095632473e-06
1357,7.904190095632473e-06
1358,7.904190095632473e-06
1359,7.904190095632473e-06
1360,7.904190095632473e-06
1361,7.904190095632473e-06
1362,7.904190095632473e-06
1363,7.904190095632473e-06
1364,7.904190095632473e-06
1365,7.904190095632473e-06
1366,7.904190095632473e-06
1367,7.904190095632473e-06
1368,7.904190095632473e-06
1369,7.904190095632473e-06
1370,7.904190095632473e-06
1371,7.904190095632473e-06
1372,7.904190095632473e-06
1373,7.904190095632473e-06
1374,7.904190095632473e-06
1375,7.904190095632473e-06
1376,7.904190095632473e-06
1377,7.904190095632473e-06
1378,7.904190095632473e-06
1379,7.904190095632473e-06
1380,7.904190095632473e-06
1381,7.904190095632473e-06
1382,7.904190095632473e-06
1383,7.904190095632473e-06
1384,7.904190095632473e-06
1385,7.904190095632473e-06
1386,7.904190095632473e-06
1387,7.904190095632473e-06
1388,7.904190095632473e-06
1389,7.904190095632473e-06
1390,7.904190095632473e-06
1391,7.904190095632473e-06
1392,7.904190095632473e-06
1393,7.904190095632473e-06
1394,7.904190095632473e-06
1395,7.904190095632473e-06
1396,7.904190095632473e-06
1397,7.904190095632473e-06
1398,7.904190095632473e-06
1399,7.904190095632473e-06
1400,7.904190095632473e-06
1401,7.904190095632473e-06
1402,7.904190095632473e-06
1403,7.904190095632473e-06
1404,7.904190095632473e-06
1405,7.904190095632473e-06
1406,7.904190095632473e-06
1407,7.904190095632473e-06
1408,7.904190095632473e-06
1409,7.904190095632473e-06
1410,7.904190095632473e-06
1411,7.904190095632473e-06
1412,7.904190095632473e-06
1413,7.904190095632473e-06
1414,7.904190095632473e-06
1415,7.904190095632473e-06
1416,7.904190095632473e-06
1417,7.904190095632473e-06
1418,7.904190095632473e-06
1419,7.904190095632473e-06
1420,7.904190095632473e-06
1421,7.904190095632473e-06
1422,7.904190095632473e-06
1423,7.904190095632473e-06
1424,7.904190095632473e-06
1425,7.904190095632473e-06
1426,7.904190095632473e-06
1427,7.904190095632473e-06
1428,7.904190095632473e-06
1429,7.904190095632473e-06
1430,7.904190095632473e-06
1431,7.904190095632473e-06
1432,7.904190095632473e-06
1433,7.904190095632473e-06
1434,7.904190095632473e-06
1435,7.904190095632473e-06
1436,7.904190095632473e-06
1437,7.904190095632473e-06
1438,7.904190095632473e-06
1439,7.904190095632473e-06
1440,7.904190095632473e-06
1441,7.904190095632473e-06
1442,7.904190095632473e-06
1443,7.904190095632473e-06
1444,7.904190095632473e-06
1445,7.904190095632473e-06
1446,7.904190095632473e-06
1447,7.904190095632473e-06
1448,7.904190095632473e-06
1449,7.904190095632473e-06
1450,7.904190095632473e-06
1451,7.904190095632473e-06
1452,7.904190095632473e-06
1453,7.904190095632473e-06
1454,7.904190095632473e-06
1455,7.904190095632473e-06
1456,7.943951459219429e-06
1457,7.92407077742595e-06
1458,7.92407077742595e-06
1459,7.92407077742595e-06
1460,7.92407077742595e-06
1461,7.92407077742595e-06
1462,7.92407077742595e-06
1463,7.92407077742595e-06
1464,7.92407077742595e-06
1465,7.92407077742595e-06
1466,7.92407077742595e-06
1467,7.92407077742595e-06
1468,7.92407077742595e-06
1469,7.92407077742595e-06
1470,7.92407077742595e-06
1471,7.92407077742595e-06
1472,7.92407077742595e-06
1473,7.92407077742595e-06
1474,7.92407077742595e-06
1475,7.92407077742595e-06
1476,7.92407077742595e-06
1477,7.92407077742595e-06
1478,7.92407077742595e-06
1479,7.92407077742595e-06
1480,7.92407077742595e-06
1481,7.92407077742595e-06
1482,7.92407077742595e-06
1483,7.92407077742595e-06
1484,7.92407077742595e-06
1485,7.904190095632473e-06
1486,7.84454805025204e-06
1487,7.84454805025204e-06
1488,7.84454805025204e-06
1489,7.84454805025204e-06
1490,7.84454805025204e-06
1491,7.84454805025204e-06
1492,7.84454805025204e-06
1493,7.84454805025204e-06
1494,7.84454805025204e-06
1495,7.84454805025204e-06
1496,7.84454805025204e-06
1497,7.84454805025204e-06
1498,7.84454805025204e-06
1499,7.84454805025204e-06
1500,7.84454805025204e-06
1501,7.84454805025204e-06
1502,7.84454805025204e-06
1503,7.84454805025204e-06
1504,7.84454805025204e-06
1505,7.84454805025204e-06
1506,7.84454805025204e-06
1507,7.84454805025204e-06
1508,7.84454805025204e-06
1509,7.84454805025204e-06
1510,7.84454805025204e-06
1511,7.84454805025204e-06
1512,7.84454805025204e-06
1513,7.84454805025204e-06
1514,7.84454805025204e-06
1515,7.84454805025204e-06
1516,7.84454805025204e-06
1517,7.84454805025204e-06
1518,7.84454805025204e-06
1519,7.84454805025204e-06
1520,7.84454805025204e-06
1521,7.84454805025204e-06
1522,7.84454805025204e-06
1523,7.84454805025204e-06
1524,7.84454805025204e-06
1525,7.84454805025204e-06
1526,7.84454805025204e-06
1527,7.84454805025204e-06
1528,7.84454805025204e-06
1529,7.84454805025204e-06
1530,7.84454805025204e-06
1531,7.84454805025204e-06
1532,7.84454805025204e-06
1533,7.84454805025204e-06
1534,7.84454805025204e-06
1535,7.84454805025204e-06
1536,7.84454805025204e-06
1537,7.84454805025204e-06
1538,7.84454805025204e-06
1539,7.84454805025204e-06
1540,7.84454805025204e-06
1541,7.84454805025204e-06
1542,7.84454805025204e-06
1543,7.84454805025204e-06
1544,7.784906004871607e-06
1545,7.745144641284653e-06
1546,7.745144641284653e-06
1547,7.745144641284653e-06
1548,7.745144641284653e-06
1549,7.745144641284653e-06
1550,7.745144641284653e-06
1551,7.745144641284653e-06
1552,7.745144641284653e-06
1553,7.745144641284653e-06
1554,7.745144641284653e-06
1555,7.745144641284653e-06
1556,7.745144641284653e-06
1557,7.745144641284653e-06
1558,7.745144641284653e-06
1559,7.745144641284653e-06
1560,7.745144641284653e-06
1561,7.745144641284653e-06
1562,7.745144641284653e-06
1563,7.745144641284653e-06
1564,7.745144641284653e-06
1565,7.745144641284653e-06
1566,7.745144641284653e-06
1567,7.745144641284653e-06
1568,7.745144641284653e-06
1569,7.745144641284653e-06
1570,7.745144641284653e-06
1571,7.745144641284653e-06
1572,7.745144641284653e-06
1573,7.745144641284653e-06
1574,7.745144641284653e-06
1575,7.745144641284653e-06
1576,7.745144641284653e-06
1577,7.745144641284653e-06
1578,7.745144641284653e-06
1579,7.745144641284653e-06
1580,7.745144641284653e-06
1581,7.745144641284653e-06
1582,7.745144641284653e-06
1583,7.745144641284653e-06
1584,7.745144641284653e-06
1585,7.745144641284653e-06
1586,7.745144641284653e-06
1587,7.745144641284653e-06
1588,7.745144641284653e-06
1589,7.745144641284653e-06
1590,7.745144641284653e-06
1591,7.745144641284653e-06
1592,7.745144641284653e-06
1593,7.745144641284653e-06
1594,7.745144641284653e-06
1595,7.745144641284653e-06
1596,7.745144641284653e-06
1597,7.745144641284653e-06
1598,7.745144641284653e-06
1599,7.745144641284653e-06
1600,7.745144641284653e-06
1601,7.745144641284653e-06
1602,7.745144641284653e-06
1603,7.7053832776977e-06
1604,7.625860550523789e-06
1605,7.625860550523789e-06
1606,7.625860550523789e-06
1607,7.625860550523789e-06
1608,7.625860550523789e-06
1609,7.625860550523789e-06
1610,7.625860550523789e-06
1611,7.625860550523789e-06
1612,7.625860550523789e-06
1613,7.625860550523789e-06
1614,7.625860550523789e-06
1615,7.625860550523789e-06
1616,7.625860550523789e-06
1617,7.625860550523789e-06
1618,7.625860550523789e-06
1619,7.625860550523789e-06
1620,7.625860550523789e-06
1621,7.625860550523789e-06
1622,7.625860550523789e-06
1623,7.625860550523789e-06
1624,7.625860550523789e-06
1625,7.625860550523789e-06
1626,7.625860550523789e-06
1627,7.625860550523789e-06
1628,7.625860550523789e-06
1629,7.625860550523789e-06
1630,7.625860550523789e-06
1631,7.625860550523789e-06
1632,7.625860550523789e-06
1633,7.546337823349878e-06
1634,7.546337823349878e-06
1635,7.546337823349878e-06
1636,7.546337823349878e-06
1637,7.546337823349878e-06
1638,7.546337823349878e-06
1639,7.546337823349878e-06
1640,7.546337823349878e-06
1641,7.546337823349878e-06
1642,7.546337823349878e-06
1643,7.546337823349878e-06
1644,7.546337823349878e-06
1645,7.546337823349878e-06
1646,7.546337823349878e-06
1647,7.546337823349878e-06
1648,7.546337823349878e-06
1649,7.546337823349878e-06
1650,7.546337823349878e-06
1651,7.546337823349878e-06
1652,7.546337823349878e-06
1653,7.546337823349878e-06
1654,7.546337823349878e-06
1655,7.546337823349878e-06
1656,7.546337823349878e-06
1657,7.546337823349878e-06
1658,7.546337823349878e-06
1659,7.546337823349878e-06
1660,7.546337823349878e-06
1661,7.546337823349878e-06
1662,7.546337823349878e-06
1663,7.466815096175971e-06
1664,7.466815096175971e-06
1665,7.466815096175971e-06
1666,7.466815096175971e-06
1667,7.466815096175971e-06
1668,7.466815096175971e-06
1669,7.466815096175971e-06
1670,7.466815096175971e-06
1671,7.466815096175971e-06
1672,7.466815096175971e-06
1673,7.466815096175971e-06
1674,7.466815096175971e-06
1675,7.466815096175971e-06
1676,7.466815096175971e-06
1677,7.466815096175971e-06
1678,7.466815096175971e-06
1679,7.466815096175971e-06
1680,7.466815096175971e-06
1681,7.466815096175971e-06
1682,7.466815096175971e-06
1683,7.466815096175971e-06
1684,7.466815096175971e-06
1685,7.466815096175971e-06
1686,7.466815096175971e-06
1687,7.466815096175971e-06
1688,7.466815096175971e-06
1689,7.466815096175971e-06
1690,7.466815096175971e-06
1691,7.466815096175971e-06
1692,7.466815096175971e-06
1693,7.466815096175971e-06
1694,7.466815096175971e-06
1695,7.466815096175971e-06
1696,7.466815096175971e-06
1697,7.466815096175971e-06
1698,7.466815096175971e-06
1699,7.466815096175971e-06
1700,7.466815096175971e-06
1701,7.466815096175971e-06
1702,7.466815096175971e-06
1703,7.466815096175971e-06
1704,7.466815096175971e-06
1705,7.466815096175971e-06
1706,7.466815096175971e-06
1707,7.466815096175971e-06
1708,7.466815096175971e-06
1709,7.466815096175971e-06
1710,7.466815096175971e-06
