node_id,length,speed
32840006145,1607,2
32850003288,852,3
32850009532,2520,3
32860005712,477,3
32860009716,40798,3
32870009282,217,4
32880003293,3296,3
32880003285,806,3
32890005425,19132,3
32890003299,3558,3
32890001621,2938,3
32900002970,205,2
32900002958,220,2
3291000578,342,4
32910008796,4874,4
32920006704,531,4
32920006730,236,3
32930003288,3296,3
329300010277,8057,3
329300010031,2669,3
32940003633,4252,2
32940004303,2241,2
32950003755,858,4
32950004004,1379,4
32960005401,260,4
32960003661,11338,4
32970002014,6140,4
78320003081,523,4
32980007831,119,4
32990003289,3558,3
33000003452,371,6
33010003303,119,4
330200010740,515,4
33020002319,2688,4
33030007832,178,4
33030003018,202,4
33050003306,332,2
33050003398,264,3
33060003305,332,2
33060006802,741,2
33060003398,341,2
33070008272,150,4
33070006409,310,2
33070008102,7999,4
3308000368,752,2
33080003994,117,2
33080003061,314,2
33100003449,152,4
33100003267,105,4
331000010268,4524,2
33110001998,3335,4
331200010799,379,6
33140008723,822,4
33150006048,626,4
331600010074,2161,6
33170007004,6763,4
33180003209,178,3
33180005427,304,3
33190008922,3290,6
33200003365,7026,4
33200003334,5970,4
33210003366,1209,3
33220004344,1282,4
33220003907,151,4
33220004349,139,4
332300010244,4386,4
33240009466,1040,4
33240008973,196,2
33240009181,102,4
33250003412,432,3
33260004986,234,4
33280001716,729,3
33280002893,562,4
33290003338,4322,4
33300003332,72,4
33300009398,1449,4
33310003344,3307,4
33310003092,12043,4
33310008519,3631,3
33320003337,1945,4
33320003330,72,4
33330009150,8141,4
33340006901,111,6
33350004059,87,3
33350003420,1228,3
33360009329,305,2
333600010046,832,2
33370008424,6261,4
33370003332,1945,4
33380003342,1758,4
3339000703,7831,2
33390009639,18697,2
33400007021,278,4
33410003394,1646,3
33410004062,109,3
33420003381,27439,6
33430003379,105,2
33430007437,749,2
33440003331,3307,4
33440007303,373,4
33450002552,3281,4
33450008427,343,4
33480003358,575,4
33490004284,346,4
33490001367,1339,4
33500003357,240,3
33500008510,6009,3
3351000462,9758,2
33520009051,5748,2
33520003262,5773,2
33520003382,6945,2
6370003096,471,4
3353000754,157,4
3354000105,202,3
33540004211,3138,3
33550005227,521,3
335500010651,195,3
33560002563,1295,4
33560009619,3806,4
33570002860,5029,3
33570003871,320,3
335800010788,126,4
33590001204,212,4
33590001815,284,4
3361000546,284,4
33610001879,425,4
336200010873,1088,2
33620003450,2460,4
33620009181,79,4
33630003277,543,3
33640003373,583,2
33640002342,1715,2
33650003423,376,4
33660003341,496,3
33670009888,124,3
33680002852,2889,2
33690003372,2861,2
33690008093,758,2
33690001277,91,2
33700003372,1868,2
33710006323,276,4
33710006007,353,4
33720003369,2861,2
33720003370,1868,2
33720003396,2646,2
33730003401,2303,2
33730003364,583,2
33740008199,68,2
33750009619,12411,4
33750002030,112,4
33760009482,2626,2
33770003325,260,3
33770007462,785,3
3378000752,24955,4
33780008075,710,4
33790003390,281,2
33790003518,1028,2
33790003343,105,2
33800003385,3963,4
33800008819,1384,4
33810008250,6998,6
33810001356,2720,4
33820003352,6945,2
33820007965,5959,2
33830001208,206,2
33840002512,62,3
33850008953,602,4
33850003476,633,4
33860002372,259,4
33860008887,44184,4
33870003529,479,2
33870002870,5168,2
33880005358,1450,3
33880003430,1376,3
33890005056,4453,4
33890005029,1702,4
33900003405,481,2
33900003343,334,2
33910003410,1935,2
33910001011,431,2
33930008285,1632,4
339400010152,259,3
33960003372,2646,2
33960004724,285,4
33960008093,97,4
33970002152,3539,4
33970008070,199,4
33980008993,339,2
33980003306,341,2
33980005573,826,3
33990008213,1707,3
34000008747,2639,4
34010003403,846,2
34010003373,2303,2
34020007553,1563,3
340200010542,20963,3
34030003401,846,2
34030002327,1281,2
34040007190,964,6
34050003390,481,2
34050003431,323,2
340600010627,608,4
34070003415,507,3
340900010128,625,4
3409000745,176,4
34090008554,2844,4
34100009330,654,3
34100003391,1935,2
34110006560,888,4
34110001347,8216,4
34120003488,596,3
34120003441,260,3
34130004168,6098,4
34130006309,740,4
341500010442,1177,3
34160005373,19991,3
341600010422,27542,3
34170003422,1353,4
3418000988,2677,6
34190004819,69,3
34200003388,1727,3
34210003813,30669,6
34220003425,2208,4
34220001164,965,4
34230008480,4846,4
34240008386,198,3
34240005013,2933,3
34240003470,128,3
34250002165,3372,4
34250003422,2208,4
34260008227,571,4
34270005924,9332,2
34270009373,5921,2
342800010152,255,4
34300003363,492,3
34310003464,151,3
34310003405,323,2
34320006433,176,3
3432000182,2711,3
34330001781,711,3
34330007278,251,3
34340001581,75,3
34340003462,369,3
34350003432,220,3
34360003435,311,3
34360002947,10676,3
34370002481,1969,4
34370004539,1463,4
34380008477,43,3
34390003377,347,3
34400008386,255,3
34400003442,98,3
34410003439,86,3
34420003456,77,3
34420003440,98,3
34430003435,88,3
34430003436,305,3
34440008208,706,3
34450001850,2868,6
34460008471,86,3
34470003471,19511,6
34480003334,2355,6
34490001914,134,4
344900010595,6546,4
34490003310,152,4
34500003362,2460,4
34500006631,12731,4
34510003461,72,3
34510003462,273,3
34520008480,4841,6
34530003589,2771,2
34540008986,89,3
34550007973,2610,3
34550001015,104,3
34560005352,861,2
34560003442,77,3
345600010286,359,3
34580003446,130,3
34590008545,283,3
34590002547,13810,3
34600008521,75,2
34610003451,72,3
34610007980,343,3
34610007751,2596,3
34620003440,4156,3
34620003434,369,3
34620003451,273,3
34630004843,5070,3
34640006912,6057,3
34640003431,151,3
34650005106,1319,6
3465000156,2339,4
34660005520,1425,3
34660004104,3069,3
34660004044,2363,3
34670003380,2007,3
34680009450,1887,3
34680006590,922,3
34690007060,5268,2
34690007199,715,2
34700003424,128,3
347000010286,274,3
34710003474,4793,6
34720001171,6449,6
34730007871,825,2
3473000615,8582,2
34740008766,513,6
34760008953,440,4
34770003472,144,6
34780003446,432,3
34780001495,9552,3
34790005518,1889,4
34790005247,4697,4
34800002231,6708,4
34810007607,60,3
34820005084,154,3
34820005791,1734,3
348300010762,784,3
34840005328,976,3
34840008871,674,4
34840002671,155,3
34850004531,212,3
34850004516,11729,3
34860001137,1239,4
34860006623,439,4
34870009642,434,4
34870001183,103,4
34880003441,631,3
34880003555,4225,3
34890003125,4078,6
34900005236,1159,6
34910002384,303,3
34910002364,1900,3
34920004393,1485,2
34920004396,707,2
34920004038,576,2
34940004725,7794,2
34940002734,11952,2
34960004858,10502,4
34960004878,769,4
34970006607,412,6
35020007788,1929,6
35030002044,4493,6
350400010680,866,3
35040003581,191,3
35050005367,7680,4
35060002921,1575,6
350700010873,18979,2
35070004774,7723,2
35090003503,1573,4
35100006233,531,4
56920005683,517,4
35110006237,158,6
35120003063,163,2
35120001677,14679,2
35120001527,189,2
35140003726,480,4
3515000489,269,4
3515000491,198,2
35160003124,2404,4
35160003524,229,4
89710005504,450,4
35170003528,178,4
35180002796,2337,3
35180003405,1489,3
35190009203,752,4
35200002099,370,4
35210009744,1647,3
35220003526,322,4
35220008279,750,4
35230005290,320,3
35230003550,151,3
35240003579,104,4
35240003711,3242,4
35250009982,107,3
35260008988,90,4
35280003530,60,4
35290003387,479,2
35290003703,1253,2
35280003561,365,4
35300003547,238,4
35310002764,1058,3
35310008542,111,3
35320002124,273,3
35320003534,154,3
35330006003,277,6
35340003587,306,3
35340003535,532,3
35350003536,541,3
35350009228,123,3
35360003537,997,3
35360009227,309,3
35370003536,997,3
35370008517,325,3
35380003556,147,4
35380007103,293,4
35410003544,291,4
35410005487,8747,4
35420002964,114,2
35420002317,196,2
35420003670,168,2
35430009032,291,3
35430009412,9716,4
35440003170,544,4
35450008971,177,4
35460003522,306,4
35460003526,159,4
35470005560,258,3
35470003545,59,4
35480009162,1490,4
35490004301,289,3
35490003581,225,3
35490003757,1908,3
35500003523,151,3
3551000927,7611,6
35520001588,888,4
3552000846,378,4
35520004143,1392,4
35530001518,157,3
35530007847,1978,3
35540003538,37,4
35550003488,4225,3
35550003519,1044,3
35560003546,436,4
35570006646,2769,4
413700010261,149,4
35580003855,820,4
35590002960,21736,6
35600006565,619,4
35610003547,298,4
35610002141,34727,4
35620009609,6374,6
35620002411,8076,6
35630008034,2857,3
35630003606,349,2
35640006771,2812,4
35640006527,2293,6
35650001208,12910,2
35650003590,828,2
35660002969,3749,4
35670006062,3982,2
35670003583,269,2
35680003555,1015,3
35760003519,329,4
35690002035,811,4
35700002805,2332,3
35700004550,7377,2
357100010681,591,3
357100010722,3137,3
3572000852,22073,6
35730004733,2907,4
35740009193,440,4
35740005865,2322,4
35750003563,273,2
35760003568,83,4
357700010445,496,4
35770008295,411,4
35780003595,97,4
35780003575,96,2
35790003618,124,4
35800003497,3936,6
35810003504,191,3
35810003549,225,3
35810003863,4214,4
35830009250,311,4
35830002701,14009,4
35830003567,269,2
35840003802,2493,6
35840005499,4263,4
35850007138,1102,2
35850003718,422,2
87700009242,313,4
35860001829,656,4
35870003588,518,3
35880003531,1036,3
35880002764,333,3
35890002674,351,3
35900001891,300,2
35900001892,195,2
35900003565,828,2
35910003088,272,4
35910008295,23462,4
35920009261,3905,4
35920003095,381,4
35930001892,280,2
3593000119,381,2
35940003589,1257,3
35950003606,167,4
35950003575,97,2
359600010501,661,4
359700010698,4694,3
35980003251,1773,6
35990003595,169,4
35990003159,2375,4
36000005560,2269,3
36000003622,314,3
36010003616,1606,3
36010003238,583,3
36020005556,407,4
36020004852,3932,4
36030008033,368,3
36030008029,466,3
36030002662,9643,3
36040003598,755,6
36050002987,901,4
36050004004,1535,4
36060003615,132,4
36070003857,1175,6
36080003948,1699,2
36090004408,2477,2
36090006564,5622,2
36100003516,103,4
36120008433,180,2
36120008619,254,2
36130003600,306,3
36130003622,229,3
36140005916,93,2
36060003632,398,4
36150003666,442,4
36160003617,448,4
36170007898,546,4
36170003634,1579,3
36180003610,105,4
36180005219,1475,3
36190003710,3202,6
36200003639,4391,3
36200002927,2220,3
36210005968,4092,3
36210001239,288,3
36220006449,238,3
36230005104,938,3
36230008691,207,3
3624000602,1784,4
36250004016,5013,3
36320003599,329,4
36260002900,2913,4
36270003629,330,4
36290009397,285,4
36300009387,251,2
36300006229,585,2
36310003644,71,2
36320003625,67,4
36330004304,8585,2
36330003653,11309,2
36330003294,4252,2
36340006755,501,3
36350003667,205,2
363500010006,143,2
36370009849,4395,2
36370003644,232,2
36370003655,237,2
36380009444,12370,2
36380003653,671,2
36390008523,193,3
36390003620,4391,3
36390008477,223,3
36400007637,3099,4
36410005589,496,4
36410005070,765,4
36420009426,1647,4
36420008863,1804,4
36430009531,13653,2
36430003630,161,2
36440003635,72,2
36450006464,178,4
36450006462,278,4
36460009848,8048,4
36460002718,224,4
36470005700,414,2
36470009987,1835,2
36470003060,1426,2
3648000445,1551,2
36490001333,1724,4
36510001288,6960,4
36530003633,11309,2
36530003638,671,2
36540006745,943,4
365400086,4724,4
36550003631,71,2
36560008144,188,3
36560005955,2482,3
36570008731,261,2
3657000190,203,3
36570003663,375,3
36580003008,11667,2
36580009865,6927,2
36580002595,4666,2
36580004732,2763,2
36590003585,523,2
36590003122,3024,2
36600003643,148,2
36610003296,11338,4
366100010881,26951,4
36610006971,15105,2
36620003837,9095,6
36630003657,375,3
36630008731,358,2
3663000244,2731,3
36640003657,230,2
3664000190,271,2
366500010131,346,3
36660003632,450,4
36660004181,7408,4
36670001499,2487,2
366700010006,236,2
36680003559,3464,6
36690007900,718,4
36700002840,106,2
36700003542,168,2
36710003691,677,2
36710005988,124,2
3672000722,277,4
3672000669,291,3
36720008013,428,3
36730006370,958,4
36730006356,2790,2
36730003039,2386,4
36740009162,2429,3
36740009116,599,4
36750003696,233,2
367500010280,302,2
36760006360,258,2
36770005985,132,2
36770003671,648,2
36780008287,853,2
36790003682,865,3
36790008013,863,3
36800005744,719,4
36810003694,57,4
36810003719,172,4
3682000769,1005,3
36820003679,865,3
36830004850,55350,4
368300010485,1680,4
368300010509,13702,2
36840002320,1192,4
36840003695,229,4
36840003719,57,4
36850003699,162,3
36860009345,1803,3
36860001087,6147,3
36870001672,797,2
36870005985,1502,2
3688000512,292,2
36880003102,18176,2
36890009345,6594,3
36890003823,526,3
36900003576,1079,4
36900004070,6273,4
36910004600,805,3
36910004946,3071,3
36910003671,677,2
36920009711,59,3
36930006240,140,2
36930006130,2117,2
36930006143,202,2
36940003681,57,4
36940006978,215,3
36940003721,171,4
36950003684,229,4
36950003709,172,4
369600010280,307,2
36960003676,228,2
36960007366,413,2
36970006689,1033,4
36970002338,5438,4
36970005343,344,2
36980005666,4160,4
36980003701,2297,3
36990009778,206,3
36990009837,475,3
37000003129,4297,3
37000009910,181,3
37010002239,3367,3
3702000105,954,3
37030003529,1253,2
37030003158,287,2
37040005936,1749,4
37040009953,255,4
37040003706,219,4
37060003704,219,4
37060003707,119,4
370700010745,464,4
37070003706,119,4
37070003708,248,4
37080004632,85,4
37080003707,248,4
37090003721,58,4
37090002322,1013,4
37090003695,172,4
37100003981,4975,6
37110002866,2167,4
37110003524,3242,4
37120003179,295,2
37120003180,145,2
37130007928,534,3
37130002324,1576,3
37130001967,574,3
37140003720,169,2
37140004081,297,2
37140001044,3704,2
37150009213,223,2
37150002615,145,2
37160003712,300,2
37170003485,1114,3
37180003659,86,2
37190003681,172,4
37190003684,57,4
37200003714,169,2
3720000502,7342,2
37210003709,58,4
37210003694,171,4
37220004834,119,4
37220004839,112,4
37230008092,659,3
37230009119,4018,3
37240008409,191,3
37250003896,501,4
3726000292,3792,4
37280004840,1247,2
37280001721,1131,2
37280003077,1990,2
37290006427,181,4
37300001903,3418,4
37310003730,669,4
373400010736,1562,4
37340006849,2595,4
3734000124,1542,6
37350009146,676,4
373500010718,389,4
37360003737,785,4
168500010707,422,4
37370003741,1698,4
37380002204,1251,3
37390003700,192,2
37390005359,22577,2
37400005963,1576,4
37410002464,3844,4
37410003747,1812,4
37420004693,19444,4
37420003743,207,4
37430003745,232,4
374300068,1151,2
3744000322,246,2
37440006628,1098,2
37450004901,174,4
37460008040,245,3
37460001833,3675,2
374600010535,143,3
37470003748,654,4
37480003902,4207,4
374900010612,78,6
37500002464,5262,6
37500003753,2978,4
3751000794,6031,3
37510002965,4124,3
37520004879,3214,6
375300010707,3423,4
37540005963,1020,4
375400010558,2208,4
37550003295,858,4
37550005559,5602,4
37560007969,730,4
37570003549,1908,3
37580007897,8038,4
37580009628,342,2
37590003959,3660,6
37600003761,648,4
37610003753,1021,4
37620002356,2093,6
37630002359,7926,6
37640002348,575,6
37650002355,16568,6
3766000541,686,4
37670002299,17463,2
37680003769,162,3
376900010382,334,3
37690008503,168,3
37700003768,120,3
377000010385,233,2
37710009019,6651,2
37710003844,153,2
37710009631,539,4
377200010385,338,2
37720003770,214,2
377300010384,119,3
37740009626,310,3
37750007905,120,2
37750003844,243,2
37750003777,822,2
37770003775,822,2
37780002405,122,2
37790004346,267,3
37800003801,7459,3
37800004322,1109,3
37800005241,9785,3
37800008911,3662,3
37810009280,760,4
37810009281,723,4
37820003698,742,4
378300040,707,4
37840003149,78,4
37850003838,773,6
37860005682,201,3
37860006970,78,4
37860005894,162,4
37870004992,359,2
37880003689,292,3
37890003782,1020,4
37900003789,2288,4
37910003790,1125,4
37920003791,685,4
37930006444,603,4
37930005461,1663,4
37940003831,948,4
37950003859,569,6
37960003864,377,4
379600010810,507,2
37970004259,608,2
37970004116,6166,2
379800010379,436,3
37990005092,10163,2
37990009045,1712,2
38000003801,644,3
38000003804,398,3
38000009775,9357,3
38010003800,644,3
38010003780,7459,3
38010003804,289,3
38020003803,602,4
3803000820,802,4
38040003800,398,3
38040003801,289,3
38050003929,543,6
3807000969,1792,2
38070001522,4122,2
38080003939,455,4
