source,target
59410000005947,5947
5942,5942000000232
5942000000232,232
5942,5942000000203
5942000000203,203
5943,59430000005944
59430000005944,5944
5943,59430000005937
59430000005937,5937
5943,5943000000415
5943000000415,415
5944,59440000005949
59440000005949,5949
5944,59440000005943
59440000005943,5943
5945,59450000005944
59450000005944,5944
5945,5945000000253
5945000000253,253
5946,59460000001584
59460000001584,1584
5946,59460000005881
59460000005881,5881
5946,594600000011
594600000011,11
5946,59460000005948
59460000005948,5948
5947,59470000005960
59470000005960,5960
5947,59470000009863
59470000009863,9863
5948,59480000005946
59480000005946,5946
5948,594800000010867
594800000010867,10867
5948,59480000008269
59480000008269,8269
5949,59490000005952
59490000005952,5952
5949,59490000005944
59490000005944,5944
5949,59490000005945
59490000005945,5945
5950,59500000005997
59500000005997,5997
5950,59500000005927
59500000005927,5927
5951,59510000001194
59510000001194,1194
5951,5951000000196
5951000000196,196
5951,59510000001926
59510000001926,1926
5952,59520000005937
59520000005937,5937
5952,59520000005949
59520000005949,5949
5953,59530000004726
59530000004726,4726
5954,595400000010493
595400000010493,10493
5954,595400000010463
595400000010463,10463
5955,59550000003656
59550000003656,3656
5955,59550000006182
59550000006182,6182
5956,5956000000798
5956000000798,798
5956,59560000007485
59560000007485,7485
5956,59560000001662
59560000001662,1662
5957,59570000001969
59570000001969,1969
5957,59570000005965
59570000005965,5965
5958,59580000005492
59580000005492,5492
5959,595900000010817
595900000010817,10817
5959,59590000007453
59590000007453,7453
5959,59590000009229
59590000009229,9229
5960,59600000008658
59600000008658,8658
5961,59610000008352
59610000008352,8352
5962,596200000010441
596200000010441,10441
5962,59620000002885
59620000002885,2885
5963,596300000010369
596300000010369,10369
5964,59640000005528
59640000005528,5528
5964,59640000002127
59640000002127,2127
5965,596500000010559
596500000010559,10559
5966,59660000005977
59660000005977,5977
5966,59660000005967
59660000005967,5967
5967,59670000006563
59670000006563,6563
5967,59670000005966
59670000005966,5966
5968,59680000003621
59680000003621,3621
5968,59680000006293
59680000006293,6293
5969,59690000001299
59690000001299,1299
5969,59690000003013
59690000003013,3013
5969,59690000001267
59690000001267,1267
5970,59700000005983
59700000005983,5983
5971,59710000002219
59710000002219,2219
5972,59720000002241
59720000002241,2241
5973,59730000007257
59730000007257,7257
5974,59740000005971
59740000005971,5971
5975,59750000008004
59750000008004,8004
5975,59750000004573
59750000004573,4573
5975,59750000007855
59750000007855,7855
5976,597600000010216
597600000010216,10216
5977,59770000006266
59770000006266,6266
5977,59770000005966
59770000005966,5966
5978,59780000005856
59780000005856,5856
5979,59790000009058
59790000009058,9058
5980,598000000010076
598000000010076,10076
5981,59810000006065
59810000006065,6065
5982,59820000006587
59820000006587,6587
5983,5983000000254
5983000000254,254
5984,598400000010474
598400000010474,10474
5985,59850000003677
59850000003677,3677
5985,59850000003687
59850000003687,3687
5986,59860000004282
59860000004282,4282
5986,59860000004556
59860000004556,4556
5986,59860000004279
59860000004279,4279
5987,59870000002432
59870000002432,2432
5988,59880000001672
59880000001672,1672
5988,59880000005985
59880000005985,5985
5989,59890000001360
59890000001360,1360
5990,59900000004221
59900000004221,4221
5991,59910000001019
59910000001019,1019
5992,59920000004520
59920000004520,4520
5992,5992000000213
5992000000213,213
5993,59930000007921
59930000007921,7921
5993,59930000003246
59930000003246,3246
5993,599300000010865
599300000010865,10865
5994,59940000001490
59940000001490,1490
5994,59940000008743
59940000008743,8743
5994,59940000008759
59940000008759,8759
5995,59950000009588
59950000009588,9588
5995,59950000006037
59950000006037,6037
5996,59960000002378
59960000002378,2378
5997,59970000006060
59970000006060,6060
5997,59970000005950
59970000005950,5950
5998,59980000008540
59980000008540,8540
5998,59980000006027
59980000006027,6027
5998,59980000006043
59980000006043,6043
5998,59980000009668
59980000009668,9668
5999,59990000006037
59990000006037,6037
5999,59990000006022
59990000006022,6022
6000,60000000006056
60000000006056,6056
6000,60000000007903
60000000007903,7903
6001,60010000006899
60010000006899,6899
6002,60020000004985
60020000004985,4985
6002,60020000006053
60020000006053,6053
6003,6003000000411
6003000000411,411
6004,60040000002860
60040000002860,2860
6004,60040000002861
60040000002861,2861
6005,60050000005992
60050000005992,5992
6006,60060000007953
60060000007953,7953
6006,60060000008397
60060000008397,8397
6007,60070000006029
60070000006029,6029
6008,60080000002004
60080000002004,2004
6008,60080000004540
60080000004540,4540
6008,60080000006581
60080000006581,6581
6009,60090000009219
60090000009219,9219
6009,60090000008874
60090000008874,8874
6009,60090000002667
60090000002667,2667
6010,60100000007953
60100000007953,7953
6010,60100000004628
60100000004628,4628
6010,60100000006543
60100000006543,6543
6011,60110000006026
60110000006026,6026
6011,60110000005247
60110000005247,5247
6012,6012000000272
6012000000272,272
6012,60120000008264
60120000008264,8264
6012,60120000008996
60120000008996,8996
6012,60120000006023
60120000006023,6023
6013,60130000008004
60130000008004,8004
6013,60130000006921
60130000006921,6921
6013,60130000005324
60130000005324,5324
6014,60140000003817
60140000003817,3817
6014,60140000006002
60140000006002,6002
6014,60140000004985
60140000004985,4985
6015,60150000006023
60150000006023,6023
6016,60160000006113
60160000006113,6113
6016,60160000005443
60160000005443,5443
6017,60170000004297
60170000004297,4297
6017,601700000010020
601700000010020,10020
6018,60180000002680
60180000002680,2680
6019,60190000006063
60190000006063,6063
6020,60200000002883
60200000002883,2883
6020,602000000010063
602000000010063,10063
6021,60210000009469
60210000009469,9469
6022,60220000006043
60220000006043,6043
6022,60220000005995
60220000005995,5995
6022,60220000005999
60220000005999,5999
6023,60230000007027
60230000007027,7027
6023,60230000006012
60230000006012,6012
6023,60230000006015
60230000006015,6015
6024,602400000010242
602400000010242,10242
6025,60250000008153
60250000008153,8153
6025,60250000008035
60250000008035,8035
6025,6025000000438
6025000000438,438
6026,60260000006187
60260000006187,6187
6026,60260000006011
60260000006011,6011
6027,60270000008540
60270000008540,8540
6027,60270000006037
60270000006037,6037
6027,60270000005998
60270000005998,5998
6028,60280000007296
60280000007296,7296
6029,60290000003340
60290000003340,3340
6029,60290000002620
60290000002620,2620
6030,60300000001466
60300000001466,1466
6030,60300000008476
60300000008476,8476
6031,60310000006033
60310000006033,6033
6032,60320000002518
60320000002518,2518
6033,60330000007457
60330000007457,7457
6034,60340000009072
60340000009072,9072
6034,60340000009060
60340000009060,9060
6035,603500000010420
603500000010420,10420
6036,60360000006634
60360000006634,6634
6036,60360000006019
60360000006019,6019
6037,60370000006027
60370000006027,6027
6037,60370000005999
60370000005999,5999
6038,60380000005702
60380000005702,5702
6038,60380000002127
60380000002127,2127
6039,60390000005528
60390000005528,5528
6040,60400000001939
60400000001939,1939
6042,60420000006051
60420000006051,6051
6043,60430000005998
60430000005998,5998
6043,60430000006022
60430000006022,6022
6044,60440000004194
60440000004194,4194
6044,60440000001196
60440000001196,1196
6044,6044000000895
6044000000895,895
6045,60450000003407
60450000003407,3407
6046,60460000002728
60460000002728,2728
6046,60460000002057
60460000002057,2057
6046,60460000007093
60460000007093,7093
6047,60470000006035
60470000006035,6035
6048,60480000009066
60480000009066,9066
6049,60490000006099
60490000006099,6099
6049,60490000001407
60490000001407,1407
6050,60500000006059
60500000006059,6059
6050,605000000010909
605000000010909,10909
6050,60500000008447
60500000008447,8447
6051,60510000006052
60510000006052,6052
6052,60520000006066
60520000006066,6066
6053,60530000008929
60530000008929,8929
6053,60530000006002
60530000006002,6002
6053,6053000000932
6053000000932,932
6054,605400000010860
605400000010860,10860
6054,60540000008437
60540000008437,8437
6055,60550000006059
60550000006059,6059
6056,60560000006000
60560000006000,6000
6056,60560000006169
60560000006169,6169
6057,60570000005978
60570000005978,5978
6058,60580000001655
60580000001655,1655
6058,60580000006061
60580000006061,6061
6058,60580000003847
60580000003847,3847
6059,60590000006054
60590000006054,6054
6060,60600000005997
60600000005997,5997
6060,60600000006086
60600000006086,6086
6061,60610000006058
60610000006058,6058
6061,60610000002443
60610000002443,2443
6061,60610000002439
60610000002439,2439
6062,606200000058
606200000058,58
6062,60620000003567
60620000003567,3567
6063,60630000002418
60630000002418,2418
6063,60630000006036
60630000006036,6036
6064,60640000006032
60640000006032,6032
6064,60640000002593
60640000002593,2593
6065,60650000006178
60650000006178,6178
6066,60660000002263
60660000002263,2263
6067,60670000009390
60670000009390,9390
6068,60680000002448
60680000002448,2448
6068,60680000003847
60680000003847,3847
6068,60680000006071
60680000006071,6071
6069,60690000006256
60690000006256,6256
6069,60690000009442
60690000009442,9442
6070,60700000006073
60700000006073,6073
6071,60710000006072
60710000006072,6072
6071,60710000003113
60710000003113,3113
6071,60710000006068
60710000006068,6068
6072,60720000009400
60720000009400,9400
6072,60720000006083
60720000006083,6083
6072,60720000006071
60720000006071,6071
6073,60730000006146
60730000006146,6146
6074,60740000008609
60740000008609,8609
6074,607400000010122
607400000010122,10122
6075,60750000009152
60750000009152,9152
6075,60750000008051
60750000008051,8051
6076,6076000000994
6076000000994,994
6076,6076000000998
6076000000998,998
6077,60770000006047
60770000006047,6047
6078,60780000003152
60780000003152,3152
6078,60780000006080
60780000006080,6080
6078,60780000003226
60780000003226,3226
6079,60790000006435
60790000006435,6435
6080,60800000005753
60800000005753,5753
6080,60800000006078
60800000006078,6078
6080,60800000008655
60800000008655,8655
6081,60810000008024
60810000008024,8024
6090,60900000006115
60900000006115,6115
6082,60820000009400
60820000009400,9400
6082,608200000010586
608200000010586,10586
6082,60820000007661
60820000007661,7661
6083,60830000009400
60830000009400,9400
6083,60830000006072
60830000006072,6072
6083,60830000007661
60830000007661,7661
6084,60840000006190
60840000006190,6190
8242,82420000006079
82420000006079,6079
6085,60850000007708
60850000007708,7708
6085,60850000008268
60850000008268,8268
6085,60850000001085
60850000001085,1085
6085,60850000005894
60850000005894,5894
6086,60860000005900
60860000005900,5900
6086,60860000006060
60860000006060,6060
6086,60860000003254
60860000003254,3254
6087,60870000001000
60870000001000,1000
6087,60870000001025
60870000001025,1025
6088,60880000006812
60880000006812,6812
6089,608900000010865
608900000010865,10865
6089,60890000002930
60890000002930,2930
6089,608900000010870
608900000010870,10870
6090,60900000006081
60900000006081,6081
6091,60910000005208
60910000005208,5208
6091,60910000001050
60910000001050,1050
6091,6091000000949
6091000000949,949
6092,60920000003305
60920000003305,3305
6092,60920000006094
60920000006094,6094
6093,60930000004320
60930000004320,4320
6093,60930000001002
60930000001002,1002
6094,609400000010095
609400000010095,10095
6095,60950000003744
60950000003744,3744
6095,6095000000322
6095000000322,322
6096,60960000008562
60960000008562,8562
6096,60960000001275
60960000001275,1275
6096,60960000009206
60960000009206,9206
6097,60970000006098
60970000006098,6098
6097,60970000006107
60970000006107,6107
6098,60980000006097
60980000006097,6097
6098,60980000005250
60980000005250,5250
6099,60990000006049
60990000006049,6049
6099,60990000006122
60990000006122,6122
6100,61000000002148
61000000002148,2148
6100,61000000007327
61000000007327,7327
6101,61010000003024
61010000003024,3024
6101,61010000004617
61010000004617,4617
6101,61010000004404
61010000004404,4404
6102,61020000006179
61020000006179,6179
6102,61020000002148
61020000002148,2148
6102,61020000005567
61020000005567,5567
6103,61030000006126
61030000006126,6126
6104,61040000006105
61040000006105,6105
6104,61040000005250
61040000005250,5250
6104,61040000004263
61040000004263,4263
6105,61050000006104
61050000006104,6104
6105,61050000006107
61050000006107,6107
6106,61060000007609
61060000007609,7609
6106,610600000010422
610600000010422,10422
6106,61060000002838
61060000002838,2838
6107,61070000006105
61070000006105,6105
6107,61070000002899
61070000002899,2899
6107,61070000006097
61070000006097,6097
6108,61080000001090
61080000001090,1090
6108,6108000000958
6108000000958,958
6109,61090000006149
61090000006149,6149
6110,61100000001541
61100000001541,1541
1444,14440000001447
14440000001447,1447
6111,61110000001075
61110000001075,1075
1447,14470000006116
14470000006116,6116
6112,61120000007684
61120000007684,7684
6113,61130000006114
61130000006114,6114
6114,61140000006573
61140000006573,6573
6115,61150000006125
61150000006125,6125
6116,61160000002745
61160000002745,2745
6117,61170000002874
61170000002874,2874
6117,61170000002861
61170000002861,2861
6117,61170000002822
61170000002822,2822
6118,61180000008768
61180000008768,8768
6118,61180000004385
61180000004385,4385
6118,61180000004324
61180000004324,4324
6118,61180000009325
61180000009325,9325
6119,61190000006076
61190000006076,6076
6120,61200000006177
61200000006177,6177
6121,61210000006136
61210000006136,6136
6121,61210000005206
61210000005206,5206
6122,61220000006147
61220000006147,6147
6122,61220000006099
